slope_pct,raw_speed_kmh,current_speed_kmh,walk_bike_speed_kmh,hybrid_routing_speed_kmh
-26.2,110.156,24,1.98529,0.25
-26.18,110.113,24,1.98668,0.25
-26.16,110.069,24,1.98807,0.25
-26.14,110.025,24,1.98946,0.25
-26.12,109.982,24,1.99085,0.25
-26.1,109.938,24,1.99225,0.25
-26.08,109.894,24,1.99364,0.25
-26.06,109.85,24,1.99504,0.25
-26.04,109.807,24,1.99643,0.25
-26.02,109.763,24,1.99783,0.25
-26,109.719,24,1.99923,0.25
-25.98,109.675,24,2.00063,0.25
-25.96,109.631,24,2.00203,0.25
-25.94,109.587,24,2.00343,0.25
-25.92,109.544,24,2.00484,0.25
-25.9,109.5,24,2.00624,0.25
-25.88,109.456,24,2.00765,0.25
-25.86,109.412,24,2.00905,0.25
-25.84,109.368,24,2.01046,0.25
-25.82,109.324,24,2.01187,0.25
-25.8,109.28,24,2.01328,0.25
-25.78,109.236,24,2.01469,0.25
-25.76,109.192,24,2.0161,0.25
-25.74,109.148,24,2.01751,0.25
-25.72,109.104,24,2.01892,0.25
-25.7,109.06,24,2.02033,0.25
-25.68,109.016,24,2.02175,0.25
-25.66,108.972,24,2.02316,0.25
-25.64,108.928,24,2.02458,0.25
-25.62,108.883,24,2.026,0.25
-25.6,108.839,24,2.02742,0.25
-25.58,108.795,24,2.02884,0.25
-25.56,108.751,24,2.03026,0.25
-25.54,108.707,24,2.03168,0.25
-25.52,108.663,24,2.0331,0.25
-25.5,108.618,24,2.03453,0.25
-25.48,108.574,24,2.03595,0.25
-25.46,108.53,24,2.03738,0.25
-25.44,108.485,24,2.0388,0.25
-25.42,108.441,24,2.04023,0.25
-25.4,108.397,24,2.04166,0.25
-25.38,108.352,24,2.04309,0.25
-25.36,108.308,24,2.04452,0.25
-25.34,108.264,24,2.04595,0.25
-25.32,108.219,24,2.04738,0.25
-25.3,108.175,24,2.04882,0.25
-25.28,108.13,24,2.05025,0.25
-25.26,108.086,24,2.05169,0.25
-25.24,108.042,24,2.05312,0.25
-25.22,107.997,24,2.05456,0.25
-25.2,107.953,24,2.056,0.25
-25.18,107.908,24,2.05744,0.25
-25.16,107.864,24,2.05888,0.25
-25.14,107.819,24,2.06032,0.25
-25.12,107.774,24,2.06177,0.25
-25.1,107.73,24,2.06321,0.25
-25.08,107.685,24,2.06465,0.25
-25.06,107.641,24,2.0661,0.25
-25.04,107.596,24,2.06755,0.25
-25.02,107.551,24,2.06899,0.25
-25,107.506,24,2.07044,0.25
-24.98,107.462,24,2.07189,0.250045
-24.96,107.417,24,2.07334,0.250178
-24.94,107.372,24,2.0748,0.2504
-24.92,107.328,24,2.07625,0.25071
-24.9,107.283,24,2.0777,0.251108
-24.88,107.238,24,2.07916,0.251594
-24.86,107.193,24,2.08061,0.252167
-24.84,107.148,24,2.08207,0.252828
-24.82,107.103,24,2.08353,0.253575
-24.8,107.059,24,2.08499,0.254408
-24.78,107.014,24,2.08645,0.255328
-24.76,106.969,24,2.08791,0.256333
-24.74,106.924,24,2.08937,0.257424
-24.72,106.879,24,2.09083,0.2586
-24.7,106.834,24,2.0923,0.259861
-24.68,106.789,24,2.09376,0.261207
-24.66,106.744,24,2.09523,0.262637
-24.64,106.699,24,2.0967,0.264151
-24.62,106.654,24,2.09816,0.265748
-24.6,106.609,24,2.09963,0.267429
-24.58,106.564,24,2.1011,0.269192
-24.56,106.519,24,2.10258,0.271039
-24.54,106.473,24,2.10405,0.272967
-24.52,106.428,24,2.10552,0.274978
-24.5,106.383,24,2.107,0.27707
-24.48,106.338,24,2.10847,0.279243
-24.46,106.293,24,2.10995,0.281498
-24.44,106.248,24,2.11142,0.283833
-24.42,106.202,24,2.1129,0.286249
-24.4,106.157,24,2.11438,0.288744
-24.38,106.112,24,2.11586,0.29132
-24.36,106.067,24,2.11735,0.293974
-24.34,106.021,24,2.11883,0.296708
-24.32,105.976,24,2.12031,0.29952
-24.3,105.931,24,2.1218,0.30241
-24.28,105.885,24,2.12328,0.305379
-24.26,105.84,24,2.12477,0.308425
-24.24,105.794,24,2.12626,0.311548
-24.22,105.749,24,2.12775,0.314748
-24.2,105.704,24,2.12924,0.318025
-24.18,105.658,24,2.13073,0.321378
-24.16,105.613,24,2.13222,0.324807
-24.14,105.567,24,2.13371,0.328311
-24.12,105.522,24,2.13521,0.331891
-24.1,105.476,24,2.1367,0.335545
-24.08,105.43,24,2.1382,0.339274
-24.06,105.385,24,2.13969,0.343077
-24.04,105.339,24,2.14119,0.346953
-24.02,105.294,24,2.14269,0.350903
-24,105.248,24,2.14419,0.354926
-23.98,105.202,24,2.14569,0.359022
-23.96,105.157,24,2.1472,0.363189
-23.94,105.111,24,2.1487,0.367429
-23.92,105.065,24,2.1502,0.37174
-23.9,105.02,24,2.15171,0.376123
-23.88,104.974,24,2.15322,0.380576
-23.86,104.928,24,2.15472,0.385099
-23.84,104.882,24,2.15623,0.389693
-23.82,104.836,24,2.15774,0.394356
-23.8,104.791,24,2.15925,0.399089
-23.78,104.745,24,2.16077,0.40389
-23.76,104.699,24,2.16228,0.40876
-23.74,104.653,24,2.16379,0.413698
-23.72,104.607,24,2.16531,0.418704
-23.7,104.561,24,2.16683,0.423777
-23.68,104.515,24,2.16834,0.428917
-23.66,104.469,24,2.16986,0.434124
-23.64,104.423,24,2.17138,0.439397
-23.62,104.377,24,2.1729,0.444736
-23.6,104.331,24,2.17442,0.45014
-23.58,104.285,24,2.17594,0.455609
-23.56,104.239,24,2.17747,0.461143
-23.54,104.193,24,2.17899,0.466741
-23.52,104.147,24,2.18052,0.472403
-23.5,104.101,24,2.18205,0.478128
-23.48,104.055,24,2.18357,0.483916
-23.46,104.009,24,2.1851,0.489767
-23.44,103.962,24,2.18663,0.49568
-23.42,103.916,24,2.18816,0.501655
-23.4,103.87,24,2.1897,0.507691
-23.38,103.824,24,2.19123,0.513788
-23.36,103.777,24,2.19276,0.519946
-23.34,103.731,24,2.1943,0.526164
-23.32,103.685,24,2.19584,0.532442
-23.3,103.638,24,2.19737,0.538779
-23.28,103.592,24,2.19891,0.545175
-23.26,103.546,24,2.20045,0.55163
-23.24,103.499,24,2.20199,0.558142
-23.22,103.453,24,2.20354,0.564712
-23.2,103.406,24,2.20508,0.57134
-23.18,103.36,24,2.20662,0.578024
-23.16,103.313,24,2.20817,0.584764
-23.14,103.267,24,2.20971,0.591561
-23.12,103.22,24,2.21126,0.598413
-23.1,103.174,24,2.21281,0.60532
-23.08,103.127,24,2.21436,0.612282
-23.06,103.081,24,2.21591,0.619298
-23.04,103.034,24,2.21746,0.626367
-23.02,102.987,24,2.21901,0.633491
-23,102.941,24,2.22057,0.640667
-22.98,102.894,24,2.22212,0.647895
-22.96,102.847,24,2.22368,0.655175
-22.94,102.801,24,2.22524,0.662507
-22.92,102.754,24,2.22679,0.669891
-22.9,102.707,24,2.22835,0.677324
-22.88,102.66,24,2.22991,0.684808
-22.86,102.614,24,2.23148,0.692342
-22.84,102.567,24,2.23304,0.699925
-22.82,102.52,24,2.2346,0.707557
-22.8,102.473,24,2.23617,0.715238
-22.78,102.426,24,2.23773,0.722966
-22.76,102.379,24,2.2393,0.730742
-22.74,102.332,24,2.24087,0.738565
-22.72,102.285,24,2.24244,0.746434
-22.7,102.238,24,2.24401,0.75435
-22.68,102.191,24,2.24558,0.762311
-22.66,102.144,24,2.24715,0.770318
-22.64,102.097,24,2.24872,0.778369
-22.62,102.05,24,2.2503,0.786464
-22.6,102.003,24,2.25187,0.794603
-22.58,101.956,24,2.25345,0.802786
-22.56,101.909,24,2.25503,0.811011
-22.54,101.862,24,2.25661,0.819278
-22.52,101.815,24,2.25819,0.827588
-22.5,101.768,24,2.25977,0.835939
-22.48,101.72,24,2.26135,0.84433
-22.46,101.673,24,2.26294,0.852763
-22.44,101.626,24,2.26452,0.861235
-22.42,101.579,24,2.26611,0.869746
-22.4,101.531,24,2.26769,0.878297
-22.38,101.484,24,2.26928,0.886886
-22.36,101.437,24,2.27087,0.895512
-22.34,101.389,24,2.27246,0.904177
-22.32,101.342,24,2.27405,0.912878
-22.3,101.295,24,2.27564,0.921616
-22.28,101.247,24,2.27724,0.93039
-22.26,101.2,24,2.27883,0.939199
-22.24,101.152,24,2.28043,0.948044
-22.22,101.105,24,2.28202,0.956922
-22.2,101.057,24,2.28362,0.965835
-22.18,101.01,24,2.28522,0.974781
-22.16,100.962,24,2.28682,0.983761
-22.14,100.915,24,2.28842,0.992772
-22.12,100.867,24,2.29003,1.00182
-22.1,100.819,24,2.29163,1.01089
-22.08,100.772,24,2.29323,1.02
-22.06,100.724,24,2.29484,1.02913
-22.04,100.676,24,2.29645,1.0383
-22.02,100.629,24,2.29805,1.04749
-22,100.581,24,2.29966,1.05672
-21.98,100.533,24,2.30127,1.06597
-21.96,100.485,24,2.30289,1.07525
-21.94,100.438,24,2.3045,1.08456
-21.92,100.39,24,2.30611,1.09389
-21.9,100.342,24,2.30773,1.10325
-21.88,100.294,24,2.30934,1.11264
-21.86,100.246,24,2.31096,1.12205
-21.84,100.198,24,2.31258,1.13149
-21.82,100.15,24,2.3142,1.14095
-21.8,100.102,24,2.31582,1.15043
-21.78,100.054,24,2.31744,1.15994
-21.76,100.006,24,2.31906,1.16947
-21.74,99.9584,24,2.32069,1.17902
-21.72,99.9104,24,2.32231,1.18859
-21.7,99.8623,24,2.32394,1.19818
-21.68,99.8142,24,2.32556,1.2078
-21.66,99.7661,24,2.32719,1.21743
-21.64,99.7179,24,2.32882,1.22708
-21.62,99.6698,24,2.33045,1.23675
-21.6,99.6216,24,2.33209,1.24644
-21.58,99.5734,24,2.33372,1.25614
-21.56,99.5252,24,2.33535,1.26587
-21.54,99.4769,24,2.33699,1.27561
-21.52,99.4286,24,2.33862,1.28536
-21.5,99.3803,24,2.34026,1.29513
-21.48,99.332,24,2.3419,1.30492
-21.46,99.2837,24,2.34354,1.31471
-21.44,99.2353,24,2.34518,1.32453
-21.42,99.1869,24,2.34682,1.33435
-21.4,99.1385,24,2.34847,1.34419
-21.38,99.0901,24,2.35011,1.35404
-21.36,99.0416,24,2.35176,1.3639
-21.34,98.9931,24,2.3534,1.37377
-21.32,98.9446,24,2.35505,1.38365
-21.3,98.8961,24,2.3567,1.39354
-21.28,98.8475,24,2.35835,1.40344
-21.26,98.7989,24,2.36,1.41335
-21.24,98.7503,24,2.36166,1.42326
-21.22,98.7017,24,2.36331,1.43318
-21.2,98.6531,24,2.36496,1.44311
-21.18,98.6044,24,2.36662,1.45305
-21.16,98.5557,24,2.36828,1.46299
-21.14,98.507,24,2.36994,1.47293
-21.12,98.4582,24,2.3716,1.48288
-21.1,98.4095,24,2.37326,1.49283
-21.08,98.3607,24,2.37492,1.50278
-21.06,98.3118,24,2.37658,1.51274
-21.04,98.263,24,2.37825,1.5227
-21.02,98.2141,24,2.37991,1.53266
-21,98.1653,24,2.38158,1.54262
-20.98,98.1163,24,2.38324,1.55258
-20.96,98.0674,24,2.38491,1.56254
-20.94,98.0184,24,2.38658,1.57249
-20.92,97.9695,24,2.38825,1.58245
-20.9,97.9205,24,2.38993,1.5924
-20.88,97.8714,24,2.3916,1.60235
-20.86,97.8224,24,2.39328,1.6123
-20.84,97.7733,24,2.39495,1.62224
-20.82,97.7242,24,2.39663,1.63217
-20.8,97.6751,24,2.39831,1.6421
-20.78,97.6259,24,2.39999,1.65203
-20.76,97.5767,24,2.40167,1.66194
-20.74,97.5275,24,2.40335,1.67185
-20.72,97.4783,24,2.40503,1.68175
-20.7,97.429,24,2.40672,1.69164
-20.68,97.3798,24,2.4084,1.70152
-20.66,97.3305,24,2.41009,1.71139
-20.64,97.2811,24,2.41177,1.72125
-20.62,97.2318,24,2.41346,1.7311
-20.6,97.1824,24,2.41515,1.74094
-20.58,97.133,24,2.41684,1.75076
-20.56,97.0836,24,2.41854,1.76057
-20.54,97.0341,24,2.42023,1.77037
-20.52,96.9847,24,2.42193,1.78015
-20.5,96.9352,24,2.42362,1.78991
-20.48,96.8856,24,2.42532,1.79966
-20.46,96.8361,24,2.42702,1.80939
-20.44,96.7865,24,2.42872,1.81911
-20.42,96.7369,24,2.43042,1.8288
-20.4,96.6873,24,2.43212,1.83848
-20.38,96.6376,24,2.43382,1.84814
-20.36,96.588,24,2.43553,1.85778
-20.34,96.5383,24,2.43723,1.86739
-20.32,96.4885,24,2.43894,1.87699
-20.3,96.4388,24,2.44065,1.88656
-20.28,96.389,24,2.44236,1.89611
-20.26,96.3392,24,2.44407,1.90564
-20.24,96.2894,24,2.44578,1.91514
-20.22,96.2395,24,2.44749,1.92461
-20.2,96.1897,24,2.4492,1.93406
-20.18,96.1398,24,2.45092,1.94349
-20.16,96.0898,24,2.45264,1.95289
-20.14,96.0399,24,2.45435,1.96226
-20.12,95.9899,24,2.45607,1.9716
-20.1,95.9399,24,2.45779,1.98091
-20.08,95.8899,24,2.45951,1.99019
-20.06,95.8398,24,2.46123,1.99944
-20.04,95.7897,24,2.46296,2.00866
-20.02,95.7396,24,2.46468,2.01785
-20,95.6895,24,2.46641,2.027
-19.98,95.6393,24,2.46814,2.03613
-19.96,95.5891,24,2.46986,2.04521
-19.94,95.5389,24,2.47159,2.05427
-19.92,95.4887,24,2.47332,2.06328
-19.9,95.4384,24,2.47506,2.07226
-19.88,95.3881,24,2.47679,2.08121
-19.86,95.3378,24,2.47852,2.09011
-19.84,95.2875,24,2.48026,2.09898
-19.82,95.2371,24,2.482,2.10781
-19.8,95.1867,24,2.48373,2.11659
-19.78,95.1363,24,2.48547,2.12534
-19.76,95.0858,24,2.48721,2.13405
-19.74,95.0354,24,2.48896,2.14271
-19.72,94.9849,24,2.4907,2.15133
-19.7,94.9343,24,2.49244,2.15991
-19.68,94.8838,24,2.49419,2.16844
-19.66,94.8332,24,2.49593,2.17693
-19.64,94.7826,24,2.49768,2.18537
-19.62,94.732,24,2.49943,2.19376
-19.6,94.6813,24,2.50118,2.20211
-19.58,94.6306,24,2.50293,2.21041
-19.56,94.5799,24,2.50468,2.21866
-19.54,94.5292,24,2.50644,2.22686
-19.52,94.4784,24,2.50819,2.23501
-19.5,94.4281,24,2.50995,2.2431
-19.48,94.3773,24,2.51171,2.25115
-19.46,94.3264,24,2.51347,2.25914
-19.44,94.2755,24,2.51523,2.26708
-19.42,94.2246,24,2.51699,2.27497
-19.4,94.1737,24,2.51875,2.2828
-19.38,94.1227,24,2.52051,2.29058
-19.36,94.0717,24,2.52228,2.29829
-19.34,94.0207,24,2.52405,2.30595
-19.32,93.9696,24,2.52581,2.31356
-19.3,93.9185,24,2.52758,2.3211
-19.28,93.8674,24,2.52935,2.32858
-19.26,93.8163,24,2.53112,2.336
-19.24,93.7651,24,2.5329,2.34337
-19.22,93.714,24,2.53467,2.35066
-19.2,93.6627,24,2.53644,2.3579
-19.18,93.6115,24,2.53822,2.36507
-19.16,93.5602,24,2.54,2.37218
-19.14,93.5089,24,2.54178,2.37922
-19.12,93.4576,24,2.54356,2.3862
-19.1,93.4063,24,2.54534,2.39311
-19.08,93.3549,24,2.54712,2.39995
-19.06,93.3035,24,2.5489,2.40672
-19.04,93.2521,24,2.55069,2.41343
-19.02,93.2006,24,2.55247,2.42006
-19,93.1491,24,2.55426,2.42662
-18.98,93.0976,24,2.55605,2.43311
-18.96,93.0461,24,2.55784,2.43953
-18.94,92.9945,24,2.55963,2.44587
-18.92,92.9429,24,2.56142,2.45214
-18.9,92.8913,24,2.56322,2.45833
-18.88,92.8396,24,2.56501,2.46445
-18.86,92.7879,24,2.56681,2.47049
-18.84,92.7362,24,2.56861,2.47645
-18.82,92.6845,24,2.5704,2.48234
-18.8,92.6327,24,2.5722,2.48814
-18.78,92.5809,24,2.574,2.49387
-18.76,92.5291,24,2.57581,2.49951
-18.74,92.4772,24,2.57761,2.50507
-18.72,92.4254,24,2.57942,2.51055
-18.7,92.3735,24,2.58122,2.51595
-18.68,92.3215,24,2.58303,2.52126
-18.66,92.2696,24,2.58484,2.52648
-18.64,92.2176,24,2.58665,2.53162
-18.62,92.1655,24,2.58846,2.53667
-18.6,92.1135,24,2.59027,2.54164
-18.58,92.0614,24,2.59209,2.54651
-18.56,92.0093,24,2.5939,2.5513
-18.54,91.9572,24,2.59572,2.55599
-18.52,91.905,24,2.59754,2.5606
-18.5,91.8528,24,2.59935,2.56511
-18.48,91.8006,24,2.60117,2.56952
-18.46,91.7483,24,2.603,2.57385
-18.44,91.696,24,2.60482,2.57808
-18.42,91.6437,24,2.60664,2.58221
-18.4,91.5914,24,2.60847,2.58624
-18.38,91.539,24,2.61029,2.59018
-18.36,91.4866,24,2.61212,2.59402
-18.34,91.4342,24,2.61395,2.59776
-18.32,91.3817,24,2.61578,2.6014
-18.3,91.3292,24,2.61761,2.60494
-18.28,91.2767,24,2.61945,2.60838
-18.26,91.2242,24,2.62128,2.61171
-18.24,91.1716,24,2.62312,2.61494
-18.22,91.119,24,2.62495,2.61806
-18.2,91.0663,24,2.62679,2.62108
-18.18,91.0137,24,2.62863,2.62399
-18.16,90.961,24,2.63047,2.6268
-18.14,90.9082,24,2.63231,2.62949
-18.12,90.8555,24,2.63416,2.63208
-18.1,90.8027,24,2.636,2.63455
-18.08,90.7499,24,2.63785,2.63692
-18.06,90.697,24,2.63969,2.63917
-18.04,90.6442,24,2.64154,2.64131
-18.02,90.5912,24,2.64339,2.64333
-18,90.5383,24,2.64524,2.64524
-17.98,90.4853,24,2.6471,2.64725
-17.96,90.4323,24,2.64895,2.64955
-17.94,90.3793,24,2.6508,2.65216
-17.92,90.3262,24,2.65266,2.65508
-17.9,90.2732,24,2.65452,2.65829
-17.88,90.22,24,2.65638,2.6618
-17.86,90.1669,24,2.65824,2.66561
-17.84,90.1137,24,2.6601,2.66972
-17.82,90.0605,24,2.66196,2.67412
-17.8,90.0072,24,2.66382,2.67882
-17.78,89.954,24,2.66569,2.68381
-17.76,89.9007,24,2.66756,2.6891
-17.74,89.8473,24,2.66942,2.69468
-17.72,89.794,24,2.67129,2.70055
-17.7,89.7406,24,2.67316,2.70671
-17.68,89.6871,24,2.67504,2.71316
-17.66,89.6337,24,2.67691,2.7199
-17.64,89.5802,24,2.67878,2.72693
-17.62,89.5266,24,2.68066,2.73424
-17.6,89.4731,24,2.68254,2.74184
-17.58,89.4195,24,2.68442,2.74972
-17.56,89.3659,24,2.6863,2.75789
-17.54,89.3122,24,2.68818,2.76634
-17.52,89.2585,24,2.69006,2.77507
-17.5,89.2048,24,2.69194,2.78408
-17.48,89.1511,24,2.69383,2.79337
-17.46,89.0973,24,2.69571,2.80294
-17.44,89.0435,24,2.6976,2.81278
-17.42,88.9896,24,2.69949,2.82291
-17.4,88.9358,24,2.70138,2.8333
-17.38,88.8819,24,2.70327,2.84397
-17.36,88.8279,24,2.70517,2.85492
-17.34,88.774,24,2.70706,2.86614
-17.32,88.72,24,2.70896,2.87762
-17.3,88.6659,24,2.71085,2.88938
-17.28,88.6119,24,2.71275,2.90141
-17.26,88.5578,24,2.71465,2.91371
-17.24,88.5036,24,2.71655,2.92627
-17.22,88.4495,24,2.71845,2.9391
-17.2,88.3953,24,2.72036,2.9522
-17.18,88.341,24,2.72226,2.96555
-17.16,88.2868,24,2.72417,2.97918
-17.14,88.2325,24,2.72608,2.99306
-17.12,88.1782,24,2.72798,3.00721
-17.1,88.1238,24,2.72989,3.02162
-17.08,88.0694,24,2.73181,3.03628
-17.06,88.015,24,2.73372,3.05121
-17.04,87.9605,24,2.73563,3.06639
-17.02,87.906,24,2.73755,3.08182
-17,87.8515,24,2.73947,3.09752
-16.98,87.7969,24,2.74138,3.11346
-16.96,87.7423,24,2.7433,3.12967
-16.94,87.6877,24,2.74522,3.14612
-16.92,87.6331,24,2.74715,3.16282
-16.9,87.5784,24,2.74907,3.17978
-16.88,87.5236,24,2.751,3.19698
-16.86,87.4689,24,2.75292,3.21443
-16.84,87.4141,24,2.75485,3.23213
-16.82,87.3593,24,2.75678,3.25008
-16.8,87.3044,24,2.75871,3.26827
-16.78,87.2495,24,2.76064,3.2867
-16.76,87.1946,24,2.76257,3.30538
-16.74,87.1396,24,2.76451,3.3243
-16.72,87.0846,24,2.76644,3.34346
-16.7,87.0296,24,2.76838,3.36287
-16.68,86.9745,24,2.77032,3.38251
-16.66,86.9194,24,2.77226,3.40239
-16.64,86.8643,24,2.7742,3.42251
-16.62,86.8091,24,2.77614,3.44286
-16.6,86.7539,24,2.77809,3.46345
-16.58,86.6987,24,2.78003,3.48427
-16.56,86.6434,24,2.78198,3.50533
-16.54,86.5881,24,2.78393,3.52662
-16.52,86.5328,24,2.78588,3.54814
-16.5,86.4774,24,2.78783,3.56989
-16.48,86.422,24,2.78978,3.59187
-16.46,86.3665,24,2.79173,3.61408
-16.44,86.3111,24,2.79369,3.63651
-16.42,86.2555,24,2.79565,3.65917
-16.4,86.2,24,2.7976,3.68206
-16.38,86.1444,24,2.79956,3.70517
-16.36,86.0888,24,2.80152,3.72851
-16.34,86.0331,24,2.80348,3.75207
-16.32,85.9775,24,2.80545,3.77585
-16.3,85.9217,24,2.80741,3.79985
-16.28,85.866,24,2.80938,3.82407
-16.26,85.8102,24,2.81134,3.8485
-16.24,85.7543,24,2.81331,3.87316
-16.22,85.6985,24,2.81528,3.89803
-16.2,85.6426,24,2.81725,3.92312
-16.18,85.5866,24,2.81923,3.94842
-16.16,85.5307,24,2.8212,3.97393
-16.14,85.4746,24,2.82318,3.99966
-16.12,85.4186,24,2.82515,4.0256
-16.1,85.3625,24,2.82713,4.05175
-16.08,85.3064,24,2.82911,4.07811
-16.06,85.2502,24,2.83109,4.10467
-16.04,85.1941,24,2.83308,4.13145
-16.02,85.1378,24,2.83506,4.15843
-16,85.0816,24,2.83704,4.18562
-15.98,85.0253,24,2.83903,4.21301
-15.96,84.9689,24,2.84102,4.2406
-15.94,84.9126,24,2.84301,4.2684
-15.92,84.8561,24,2.845,4.2964
-15.9,84.7997,24,2.84699,4.3246
-15.88,84.7432,24,2.84899,4.353
-15.86,84.6867,24,2.85098,4.3816
-15.84,84.6301,24,2.85298,4.4104
-15.82,84.5735,24,2.85497,4.43939
-15.8,84.5169,24,2.85697,4.46858
-15.78,84.4602,24,2.85897,4.49796
-15.76,84.4035,24,2.86098,4.52754
-15.74,84.3468,24,2.86298,4.55731
-15.72,84.29,24,2.86498,4.58727
-15.7,84.2332,24,2.86699,4.61742
-15.68,84.1763,24,2.869,4.64777
-15.66,84.1194,24,2.87101,4.6783
-15.64,84.0625,24,2.87302,4.70902
-15.62,84.0055,24,2.87503,4.73992
-15.6,83.9485,24,2.87704,4.77101
-15.58,83.8915,24,2.87906,4.80229
-15.56,83.8344,24,2.88107,4.83375
-15.54,83.7773,24,2.88309,4.86539
-15.52,83.7201,24,2.88511,4.89722
-15.5,83.6629,24,2.88713,4.92923
-15.48,83.6057,24,2.88915,4.96141
-15.46,83.5484,24,2.89117,4.99378
-15.44,83.4911,24,2.8932,5.02632
-15.42,83.4338,24,2.89523,5.05904
-15.4,83.3764,24,2.89725,5.09194
-15.38,83.319,24,2.89928,5.12501
-15.36,83.2621,24,2.90131,5.15826
-15.34,83.2045,24,2.90334,5.19167
-15.32,83.147,24,2.90538,5.22527
-15.3,83.0894,24,2.90741,5.25903
-15.28,83.0317,24,2.90945,5.29296
-15.26,82.974,24,2.91148,5.32706
-15.24,82.9163,24,2.91352,5.36133
-15.22,82.8586,24,2.91556,5.39577
-15.2,82.8008,24,2.9176,5.43037
-15.18,82.7429,24,2.91965,5.46514
-15.16,82.6851,24,2.92169,5.50007
-15.14,82.6271,24,2.92374,5.53517
-15.12,82.5692,24,2.92579,5.57043
-15.1,82.5112,24,2.92783,5.60585
-15.08,82.4532,24,2.92988,5.64143
-15.06,82.3951,24,2.93194,5.67717
-15.04,82.337,24,2.93399,5.71307
-15.02,82.2788,24,2.93604,5.74913
-15,82.2206,24,2.9381,5.78534
-14.98,82.1624,24,2.94016,5.82171
-14.96,82.1042,24,2.94222,5.85823
-14.94,82.0458,24,2.94428,5.89491
-14.92,81.9875,24,2.94634,5.93174
-14.9,81.9291,24,2.9484,5.96872
-14.88,81.8707,24,2.95047,6.00585
-14.86,81.8122,24,2.95253,6.04313
-14.84,81.7537,24,2.9546,6.08056
-14.82,81.6951,24,2.95667,6.11814
-14.8,81.6366,24,2.95874,6.15586
-14.78,81.5779,24,2.96081,6.19373
-14.76,81.5193,24,2.96288,6.23175
-14.74,81.4605,24,2.96496,6.26991
-14.72,81.4018,24,2.96703,6.30821
-14.7,81.343,24,2.96911,6.34665
-14.68,81.2842,24,2.97119,6.38524
-14.66,81.2253,24,2.97327,6.42396
-14.64,81.1664,24,2.97535,6.46283
-14.62,81.1074,24,2.97744,6.50183
-14.6,81.0484,24,2.97952,6.54097
-14.58,80.9894,24,2.98161,6.58024
-14.56,80.9303,24,2.9837,6.61965
-14.54,80.8711,24,2.98579,6.6592
-14.52,80.812,24,2.98788,6.69888
-14.5,80.7528,24,2.98997,6.73869
-14.48,80.6935,24,2.99206,6.77863
-14.46,80.6342,24,2.99416,6.8187
-14.44,80.5749,24,2.99625,6.8589
-14.42,80.5155,24,2.99835,6.89923
-14.4,80.4561,24,3.00045,6.93969
-14.38,80.3966,24,3.00255,6.98027
-14.36,80.3371,24,3.00466,7.02098
-14.34,80.2775,24,3.00676,7.06181
-14.32,80.2179,24,3.00887,7.10277
-14.3,80.1583,24,3.01097,7.14385
-14.28,80.0986,24,3.01308,7.18505
-14.26,80.0389,24,3.01519,7.22638
-14.24,79.9791,24,3.0173,7.26782
-14.22,79.9193,24,3.01941,7.30938
-14.2,79.8595,24,3.02153,7.35106
-14.18,79.7996,24,3.02364,7.39285
-14.16,79.7396,24,3.02576,7.43476
-14.14,79.6796,24,3.02788,7.47679
-14.12,79.6196,24,3.03,7.51893
-14.1,79.5595,24,3.03212,7.56118
-14.08,79.4994,24,3.03425,7.60355
-14.06,79.4393,24,3.03637,7.64603
-14.04,79.3791,24,3.0385,7.68861
-14.02,79.3188,24,3.04062,7.73131
-14,79.2585,24,3.04275,7.77411
-13.98,79.1982,24,3.04488,7.81702
-13.96,79.1378,24,3.04702,7.86004
-13.94,79.0774,24,3.04915,7.90316
-13.92,79.0169,24,3.05129,7.94639
-13.9,78.9564,24,3.05342,7.98972
-13.88,78.8958,24,3.05556,8.03315
-13.86,78.8352,24,3.0577,8.07669
-13.84,78.7745,24,3.05984,8.12032
-13.82,78.7138,24,3.06198,8.16406
-13.8,78.6531,24,3.06413,8.20789
-13.78,78.5923,24,3.06627,8.25182
-13.76,78.5314,24,3.06842,8.29585
-13.74,78.4706,24,3.07057,8.33997
-13.72,78.4096,24,3.07272,8.38419
-13.7,78.3487,24,3.07487,8.4285
-13.68,78.2876,24,3.07702,8.47291
-13.66,78.2266,24,3.07918,8.51741
-13.64,78.1655,24,3.08134,8.56199
-13.62,78.1043,24,3.08349,8.60667
-13.6,78.0431,24,3.08565,8.65144
-13.58,77.9818,24,3.08781,8.69629
-13.56,77.9205,24,3.08997,8.74124
-13.54,77.8592,24,3.09214,8.78627
-13.52,77.7978,24,3.0943,8.83138
-13.5,77.7363,24,3.09647,8.87658
-13.48,77.6748,24,3.09864,8.92186
-13.46,77.6133,24,3.10081,8.96722
-13.44,77.5517,24,3.10298,9.01267
-13.42,77.4901,24,3.10515,9.05819
-13.4,77.4284,24,3.10733,9.1038
-13.38,77.3667,24,3.1095,9.14948
-13.36,77.3049,24,3.11168,9.19525
-13.34,77.2431,24,3.11386,9.24109
-13.32,77.1812,24,3.11604,9.287
-13.3,77.1193,24,3.11822,9.33299
-13.28,77.0573,24,3.12041,9.37905
-13.26,76.9953,24,3.12259,9.42519
-13.24,76.9332,24,3.12478,9.4714
-13.22,76.8711,24,3.12697,9.51768
